Variable,Description,Value,Probability,MeanReference,Min,Max
BIO10,"Mean temperature of warmest quarter",22.5363,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.6260,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.7158,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.8056,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.8954,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.9852,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.0750,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.1648,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.2546,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.3444,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.4342,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.5240,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.6138,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.7036,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.7933,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.8831,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",23.9729,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.0627,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.1525,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.2423,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.3321,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.4219,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.5117,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.6015,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.6913,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.7811,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.8709,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",24.9606,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.0504,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.1402,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.2300,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.3198,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.4096,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.4994,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.5892,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.6790,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.7688,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.8586,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",25.9484,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",26.0382,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",26.1279,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",26.2177,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",26.3075,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",26.3973,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",26.4871,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",26.5769,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",26.6667,0.0200,16.6359,8.7980,26.6667
BIO15,"Precipitation seasonality (CV)",14.5156,0.2320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",14.5941,0.2320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",14.6726,0.2320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",14.7511,0.2280,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",14.8297,0.2280,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",14.9082,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",14.9867,0.2440,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.0652,0.2440,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.1437,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.2222,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.3007,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.3792,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.4578,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.5363,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.6148,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.6933,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.7718,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.8503,0.2440,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",15.9288,0.2440,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.0074,0.2440,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.0859,0.2400,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.1644,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.2429,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.3214,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.3999,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.4784,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.5569,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.6355,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.7140,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.7925,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.8710,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",16.9495,0.2360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.0280,0.2320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.1065,0.2320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.1850,0.2280,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.2636,0.2280,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.3421,0.1840,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.4206,0.1760,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.4991,0.1760,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.5776,0.1760,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.6561,0.1720,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.7346,0.1720,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.8131,0.1720,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.8917,0.1720,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",17.9702,0.1720,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.0487,0.1760,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.1272,0.1760,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.2057,0.1720,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.2842,0.1720,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.3627,0.1720,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.4412,0.1680,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.5198,0.1680,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.5983,0.1680,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.6768,0.1680,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.7553,0.1640,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.8338,0.1320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.9123,0.1200,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",18.9908,0.1040,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.0694,0.1040,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.1479,0.1000,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.2264,0.0960,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.3049,0.0920,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.3834,0.0840,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.4619,0.0800,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.5404,0.0640,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.6189,0.0640,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.6975,0.0560,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.7760,0.0560,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.8545,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",19.9330,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.0115,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.0900,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.1685,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.2470,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.3256,0.0560,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.4041,0.0560,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.4826,0.0600,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.5611,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.6396,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.7181,0.0480,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.7966,0.0480,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.8751,0.0800,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",20.9537,0.0560,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.0322,0.0560,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.1107,0.0520,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.1892,0.0360,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.2677,0.0320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.3462,0.0320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.4247,0.0320,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.5033,0.0280,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.5818,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.6603,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.7388,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.8173,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.8958,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",21.9743,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.0528,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.1314,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.2099,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.2884,0.0240,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.3669,0.0120,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.4454,0.0120,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.5239,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.6024,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.6809,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.7595,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.8380,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.9165,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",22.9950,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.0735,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.1520,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.2305,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.3090,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.3876,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.4661,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.5446,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.6231,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.7016,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.7801,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.8586,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",23.9372,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.0157,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.0942,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.1727,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.2512,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.3297,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.4082,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.4867,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.5653,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.6438,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.7223,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.8008,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.8793,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",24.9578,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.0363,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.1148,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.1934,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.2719,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.3504,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.4289,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.5074,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.5859,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.6644,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.7429,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.8215,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.9000,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",25.9785,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.0570,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.1355,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.2140,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.2925,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.3710,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.4496,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.5281,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.6066,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.6851,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.7636,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.8421,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.9206,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",26.9992,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.0777,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.1562,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.2347,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.3132,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.3917,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.4702,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.5487,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.6273,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.7058,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.7843,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.8628,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",27.9413,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.0198,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.0983,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.1768,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.2554,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.3339,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.4124,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.4909,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.5694,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.6479,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.7264,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.8049,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.8835,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",28.9620,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.0405,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.1190,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.1975,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.2760,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.3545,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.4331,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.5116,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.5901,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.6686,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.7471,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.8256,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.9041,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",29.9826,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",30.0612,0.0080,21.3075,14.5156,30.1397
BIO15,"Precipitation seasonality (CV)",30.1397,0.0080,21.3075,14.5156,30.1397
